Geneid,Ctr_S1,Ctr_S2,Ctr_S7,Ctr_S13,RS_S6,RS_S9,RS_S12,RS_S16
ENSG00000100711,303,281,294,349,291,208,338,274
ENSG00000165782,208,305,252,260,378,135,237,190
ENSG00000140153,261,430,263,296,258,151,173,180
ENSG00000100592,283,505,482,528,358,148,341,415
ENSG00000100557,0,0,0,0,0,1,0,0
ENSG00000171723,136,130,243,232,117,59,84,151
ENSG00000165792,264,267,297,294,158,121,146,165
ENSG00000133937,33,0,21,4,1,30,19,0
ENSG00000256737,0,1,0,0,0,0,0,0
ENSG00000256081,0,0,0,0,1,0,0,0
ENSG00000273586,0,0,0,0,0,0,0,0
ENSG00000256385,0,1,1,0,0,0,0,0
ENSG00000255569,0,0,0,0,0,0,0,0
ENSG00000255582,0,0,0,0,0,0,0,0
ENSG00000256553,0,0,0,0,0,0,0,0
ENSG00000255664,0,0,0,0,0,0,0,0
ENSG00000256350,0,0,0,0,0,0,0,0
ENSG00000211776,0,0,0,0,0,0,0,0
ENSG00000248358,0,0,0,0,0,0,0,0
ENSG00000211777,0,0,0,0,0,0,0,0
ENSG00000211778,0,0,0,0,0,0,0,0
ENSG00000211779,0,0,0,0,0,0,0,0
ENSG00000240954,0,0,0,0,0,0,0,0
ENSG00000129473,655,887,562,581,688,408,699,619
ENSG00000258452,0,0,0,0,0,0,0,0
ENSG00000165409,1,1,0,0,0,0,0,0
ENSG00000258915,0,0,0,0,0,0,0,0
ENSG00000271705,0,0,0,0,0,0,0,0
ENSG00000271656,0,0,0,0,0,0,0,0
ENSG00000259167,0,0,1,0,0,0,0,0
ENSG00000286686,0,0,0,0,0,1,0,0
ENSG00000165417,870,1409,1169,1079,834,549,764,648
ENSG00000221303,0,0,0,0,0,0,0,0
ENSG00000205579,0,7,3,1,1,0,3,2
ENSG00000270343,0,0,0,0,0,0,0,0
ENSG00000242163,0,0,0,0,0,0,0,0
ENSG00000258605,0,0,0,0,0,0,0,0
ENSG00000258675,0,0,0,0,0,0,0,0
ENSG00000254656,0,1,1,0,0,1,7,1
ENSG00000199755,0,0,0,0,0,0,0,0
ENSG00000134001,1644,2172,1804,2047,1547,770,1221,1191
ENSG00000100558,284,401,302,588,205,129,124,158
ENSG00000265993,0,0,0,0,0,0,0,0
ENSG00000156127,0,0,0,3,0,0,0,0
ENSG00000119686,4,23,0,5,31,6,12,14
ENSG00000242951,0,2,1,0,1,0,0,0
ENSG00000201096,0,0,0,0,0,0,0,0
ENSG00000280494,0,0,0,0,0,0,0,0
ENSG00000119685,346,493,465,429,301,239,286,267
ENSG00000133935,233,627,307,407,391,181,312,294
ENSG00000283629,0,0,0,0,0,0,0,0
ENSG00000089916,574,1169,712,733,649,413,656,729
ENSG00000258454,1,0,3,0,1,1,0,0
ENSG00000280078,0,0,0,0,1,0,0,0
ENSG00000258402,0,0,0,0,0,0,0,0
ENSG00000119650,201,240,141,204,213,139,221,186
ENSG00000054690,2,3,11,10,3,8,17,15
ENSG00000100564,62,101,85,97,90,34,72,79
ENSG00000259502,0,0,0,0,0,0,0,1
ENSG00000201529,0,0,0,0,0,0,0,0
ENSG00000081181,16,29,17,27,8,7,12,6
ENSG00000286861,1,0,1,1,2,0,1,0
ENSG00000100568,702,907,727,727,711,495,632,523
ENSG00000258626,0,0,0,1,0,0,0,0
ENSG00000272253,0,0,0,0,0,0,0,0
ENSG00000258466,0,0,0,0,0,0,1,0
ENSG00000072042,738,2177,814,1260,1020,441,628,879
ENSG00000139988,0,0,0,0,2,0,0,2
ENSG00000241542,0,0,0,0,0,0,0,0
ENSG00000258618,0,0,0,0,0,0,0,0
ENSG00000271697,0,0,0,0,0,0,0,0
ENSG00000239820,0,1,0,0,0,0,0,0
ENSG00000258759,0,0,0,1,0,0,0,0
ENSG00000274666,0,0,0,0,0,0,0,0
ENSG00000226677,1,1,0,2,3,0,0,0
ENSG00000279434,5,5,5,1,8,4,5,1
ENSG00000283098,0,0,0,0,0,0,0,0
ENSG00000238540,0,0,0,0,0,0,0,0
ENSG00000257520,0,0,0,0,0,0,0,0
ENSG00000229415,0,0,0,0,0,0,0,0
ENSG00000253563,0,0,0,0,0,0,0,0
ENSG00000258467,0,0,0,0,0,0,0,0
ENSG00000243730,0,0,0,0,0,0,0,0
ENSG00000136327,0,0,0,1,0,0,0,0
ENSG00000201395,0,0,0,0,0,0,0,0
ENSG00000258661,0,0,0,0,0,0,0,0
ENSG00000198807,1,0,0,0,1,1,1,2
ENSG00000258988,1,0,0,0,0,0,0,0
ENSG00000072415,810,1097,893,815,688,591,795,700
ENSG00000286319,0,0,0,0,0,0,0,0
ENSG00000100554,969,2163,1221,1587,1341,741,1303,1178
ENSG00000100883,1050,2309,1106,1560,1295,554,973,1349
ENSG00000211959,0,0,0,0,0,0,0,0
ENSG00000253467,0,0,0,0,0,0,0,0
ENSG00000228757,0,0,0,0,0,0,0,0
ENSG00000253294,0,0,0,0,0,0,0,0
ENSG00000278473,0,0,0,0,0,0,0,0
ENSG00000228966,0,0,0,0,0,0,0,0
ENSG00000254228,0,0,0,0,0,0,0,0
ENSG00000232216,0,0,0,0,0,0,0,0
ENSG00000283195,0,0,0,0,0,0,0,0
ENSG00000283562,0,0,0,0,0,0,0,0
ENSG00000283464,0,0,0,0,0,0,0,0
ENSG00000270816,0,0,0,0,4,0,1,0
ENSG00000253465,0,0,0,0,0,0,0,0
ENSG00000253895,0,0,0,0,0,0,0,0
ENSG00000211961,0,0,0,0,0,0,0,0
ENSG00000211962,0,0,0,0,0,0,0,0
ENSG00000253808,0,0,0,0,0,0,0,0
ENSG00000229092,0,0,0,0,0,0,0,0
ENSG00000253862,0,0,0,0,0,0,0,0
ENSG00000211964,0,0,0,0,0,0,0,0
ENSG00000211965,0,0,0,0,0,0,0,0
ENSG00000253386,0,0,0,0,0,0,0,0
ENSG00000253241,0,0,0,0,0,0,0,0
ENSG00000211966,0,0,0,0,0,0,0,0
ENSG00000253941,0,0,0,0,0,0,0,0
ENSG00000253545,0,0,0,0,0,0,0,0
ENSG00000211967,0,0,0,0,0,0,0,0
ENSG00000253714,0,0,0,0,0,0,0,0
ENSG00000275475,0,0,0,0,0,0,0,0
ENSG00000254395,0,0,0,0,0,0,0,0
ENSG00000253131,0,0,0,0,0,0,0,0
ENSG00000253759,0,0,0,0,0,0,0,0
ENSG00000211968,0,0,0,0,0,0,0,0
ENSG00000224373,0,0,0,0,0,0,0,0
ENSG00000253742,0,0,0,0,0,0,0,0
ENSG00000254167,0,0,0,0,0,0,0,0
ENSG00000119638,1166,1183,1071,1116,1227,750,1091,955
ENSG00000279140,3,4,2,3,2,0,1,1
ENSG00000258701,1,10,5,9,10,10,14,6
ENSG00000239365,0,0,0,0,0,0,0,0
ENSG00000196183,0,0,1,0,0,0,0,0
ENSG00000075413,1123,1236,1117,1191,798,644,886,747
ENSG00000205978,107,78,546,109,245,153,416,60
ENSG00000139899,116,50,75,89,69,102,96,72
ENSG00000100441,553,702,653,690,443,363,446,378
ENSG00000092009,0,0,1,1,0,1,0,3
ENSG00000258657,0,0,0,0,0,0,0,0
ENSG00000100450,0,0,0,0,0,0,0,0
ENSG00000100448,0,0,0,0,0,0,0,0
ENSG00000258421,0,0,0,0,0,0,0,0
ENSG00000021645,115,7,121,24,18,232,386,42
ENSG00000199454,0,0,0,0,0,0,0,0
ENSG00000239438,0,0,0,0,0,0,0,0
ENSG00000258723,0,0,0,0,0,0,0,0
ENSG00000258719,0,0,0,0,0,0,0,0
ENSG00000258874,0,0,0,0,0,0,0,0
ENSG00000258478,0,0,0,0,0,0,0,0
ENSG00000258829,0,0,0,0,0,0,0,0
ENSG00000258419,0,0,0,0,0,0,0,0
ENSG00000258662,0,0,0,0,0,0,0,0
ENSG00000259106,0,0,0,0,0,0,0,0
ENSG00000287118,0,0,0,0,0,0,0,0
ENSG00000258637,0,0,0,0,0,0,0,0
ENSG00000258416,0,0,0,0,0,0,0,1
ENSG00000287913,0,0,0,0,0,0,0,0
ENSG00000207089,0,0,0,0,0,0,0,0
ENSG00000270975,4,6,2,4,3,0,2,3
ENSG00000258565,0,1,0,0,0,0,0,0
ENSG00000258967,0,0,0,0,0,0,0,0
ENSG00000258531,0,0,0,0,0,0,0,0
ENSG00000259062,0,1,1,0,1,0,0,0
ENSG00000242293,0,0,0,0,0,0,0,0
ENSG00000139990,626,1028,655,835,745,642,803,861
ENSG00000259165,2,0,1,5,0,1,1,1
ENSG00000206768,0,0,0,0,0,0,0,0
ENSG00000276063,0,0,0,0,0,0,0,0
ENSG00000278587,0,0,0,0,0,0,0,0
ENSG00000258350,0,0,0,0,0,0,0,0
ENSG00000092140,450,693,703,575,299,223,244,281
ENSG00000258648,2,0,0,1,0,0,1,1
ENSG00000243855,0,0,0,0,0,0,0,0
ENSG00000092108,1106,1430,903,1114,837,623,830,767
ENSG00000280281,0,0,0,0,0,0,0,1
ENSG00000140093,0,11,1,2,10,4,2,10
ENSG00000170099,0,12,0,0,2,1,0,4
ENSG00000197249,5,2,10,6,6,5,6,2
ENSG00000256357,0,0,0,0,0,0,0,0
ENSG00000186910,0,0,0,0,0,0,0,1
ENSG00000170054,49,18,15,22,0,11,9,237
ENSG00000165953,2,0,1,0,0,0,0,2
ENSG00000129484,274,381,387,367,268,146,153,140
ENSG00000133943,456,293,381,493,326,273,294,192
ENSG00000129467,0,11,2,19,84,1,2,11
ENSG00000227051,463,900,456,312,305,270,528,339
ENSG00000119715,0,0,1,0,0,0,0,0
ENSG00000168398,166,199,38,40,393,159,41,65
ENSG00000053254,317,525,489,387,567,261,390,446
ENSG00000157227,26058,66534,28941,64394,32289,19447,30083,43664
ENSG00000252800,0,0,0,0,0,0,0,0
ENSG00000258962,0,0,0,0,0,0,0,0
ENSG00000275154,0,0,0,0,0,0,0,0
ENSG00000260711,0,0,0,0,0,0,0,1
ENSG00000165929,3,10,0,2,3,0,6,5
ENSG00000100815,907,1198,1069,907,729,585,782,612
ENSG00000259020,2,1,2,1,0,0,0,0
ENSG00000183648,293,423,302,380,325,159,248,237
ENSG00000165934,1414,2047,1579,1622,1260,776,1013,953
ENSG00000092203,842,1195,897,957,962,481,687,616
ENSG00000165819,364,505,378,502,277,157,235,297
ENSG00000165821,31,223,53,76,166,26,95,84
ENSG00000257096,0,0,0,0,0,0,0,0
ENSG00000201358,0,0,0,0,0,0,0,0
ENSG00000251792,0,0,0,0,0,0,0,0
ENSG00000100483,63,81,53,107,57,44,76,55
ENSG00000100485,374,613,426,546,351,278,363,434
ENSG00000087299,65,100,80,113,99,36,69,57
ENSG00000264712,0,0,0,0,0,0,0,0
ENSG00000259071,0,0,0,0,0,0,0,0
ENSG00000258857,0,2,0,3,2,1,0,0
ENSG00000100490,68,29,66,64,65,27,28,28
ENSG00000092200,2,4,1,3,0,2,1,1
ENSG00000272444,1,1,1,1,3,0,2,0
ENSG00000259013,0,0,0,0,0,0,0,0
ENSG00000133983,28,35,54,52,27,19,42,39
ENSG00000258644,0,0,0,0,0,0,0,0
ENSG00000222640,0,0,0,0,0,0,0,0
ENSG00000213463,553,965,553,624,473,351,546,617
ENSG00000139985,9,6,5,15,21,15,24,59
ENSG00000257759,0,1,0,0,0,0,0,1
ENSG00000252263,0,0,0,0,0,0,0,0
ENSG00000134007,0,2,0,0,0,0,2,0
ENSG00000274397,0,0,0,1,0,0,0,0
ENSG00000133997,172,206,210,172,184,100,140,97
ENSG00000259115,0,0,0,0,0,0,0,0
ENSG00000258951,1,0,0,0,0,0,0,0
ENSG00000245466,0,0,0,0,0,0,0,0
ENSG00000240837,0,0,0,0,0,0,0,0
ENSG00000133985,4,3,8,29,2,5,20,29
ENSG00000275630,2,1,2,2,0,0,0,2
ENSG00000287153,0,0,0,0,0,0,0,0
ENSG00000287777,1,1,0,0,1,0,0,0
ENSG00000258897,0,0,0,0,0,0,0,0
ENSG00000223299,0,0,0,0,0,0,0,0
ENSG00000287350,0,0,0,0,0,0,0,0
ENSG00000258979,0,0,0,0,0,0,0,0
ENSG00000287772,0,0,0,0,0,0,0,0
ENSG00000280070,0,0,0,0,0,0,0,0
ENSG00000288034,0,0,0,0,0,0,0,0
ENSG00000259026,0,0,0,0,0,0,0,0
ENSG00000258393,0,0,0,0,1,0,0,0
ENSG00000006432,9,5,6,3,4,1,3,6
ENSG00000258680,0,0,0,0,0,0,0,0
ENSG00000270713,0,0,0,0,0,0,0,0
ENSG00000199285,0,0,0,0,0,0,0,0
ENSG00000100934,3817,6959,3747,4897,3398,2586,3599,4036
ENSG00000259121,0,0,0,0,0,0,0,0
ENSG00000258651,1,0,0,2,1,0,2,1
ENSG00000258591,0,0,0,1,1,0,1,0
ENSG00000182400,92,227,118,187,120,88,116,118
ENSG00000285830,0,1,0,0,0,0,0,0
ENSG00000241984,0,0,0,0,0,0,0,1
ENSG00000259083,0,0,0,1,0,0,0,2
ENSG00000100941,927,1471,1299,1304,902,570,805,943
ENSG00000258671,0,0,0,0,0,0,0,0
ENSG00000270503,0,0,0,1,0,0,0,0
ENSG00000258940,1,1,2,7,3,1,0,1
ENSG00000258425,0,0,0,0,0,0,0,0
ENSG00000258976,14,39,9,32,24,4,13,18
ENSG00000119682,698,1251,748,1109,835,488,652,700
ENSG00000258439,0,1,2,2,1,0,2,0
ENSG00000222604,0,0,0,1,0,0,0,1
ENSG00000119616,819,933,959,940,795,469,656,597
ENSG00000119596,1263,1520,1723,1460,977,843,1130,964
ENSG00000131981,2118,888,1964,1685,764,822,1103,751
ENSG00000126787,877,687,1397,836,164,178,128,23
ENSG00000258050,0,0,0,0,1,0,0,0
ENSG00000279392,3,1,2,0,1,0,0,2
ENSG00000271180,0,0,0,0,0,1,0,0
ENSG00000258413,1,1,0,0,0,0,0,0
ENSG00000178974,266,458,313,294,267,202,316,264
ENSG00000239686,0,0,0,0,0,0,0,0
ENSG00000278818,0,0,0,0,0,0,0,0
ENSG00000258469,0,2,2,2,0,1,2,1
ENSG00000258455,0,0,0,0,0,0,0,0
ENSG00000126775,190,257,194,210,249,145,209,139
ENSG00000259318,0,2,2,0,2,0,4,2
ENSG00000213641,0,0,0,0,0,0,0,0
ENSG00000271484,1,0,0,0,0,0,0,0
ENSG00000200742,0,1,0,0,0,1,0,0
ENSG00000072121,367,518,392,523,483,266,363,349
ENSG00000258837,0,0,0,0,0,0,0,0
ENSG00000244677,0,0,0,0,0,0,0,0
ENSG00000243546,0,0,0,0,0,0,0,0
ENSG00000240210,0,0,0,0,0,0,0,0
ENSG00000258477,0,1,2,0,0,1,3,2
ENSG00000287385,0,1,1,0,2,0,0,0
ENSG00000258623,1,0,0,0,0,0,0,0
ENSG00000242941,0,0,0,0,0,0,1,0
ENSG00000287167,1,0,1,0,0,1,0,0
ENSG00000260806,8,5,8,4,1,1,2,0
ENSG00000259110,0,0,0,0,0,0,0,0
ENSG00000258860,0,0,0,0,0,0,0,0
ENSG00000240023,0,1,0,0,1,0,0,0
ENSG00000259022,0,1,2,0,1,1,0,1
ENSG00000259017,0,0,0,0,0,0,0,0
ENSG00000259105,0,0,0,0,0,0,0,0
ENSG00000258783,0,0,0,0,0,0,0,0
ENSG00000168348,0,0,0,0,0,0,0,1
ENSG00000253059,0,0,0,0,0,0,0,0
ENSG00000257957,1,0,0,1,0,0,1,0
ENSG00000258938,4,5,5,4,7,5,9,3
ENSG00000258300,0,0,0,0,0,0,0,0
ENSG00000100916,122,162,150,146,95,66,105,103
ENSG00000257272,0,0,1,0,0,0,0,0
ENSG00000257307,1,5,4,1,2,0,0,1
ENSG00000257614,0,0,0,0,0,0,0,0
ENSG00000257720,0,0,0,0,0,0,0,0
ENSG00000257826,0,0,0,0,0,0,0,0
ENSG00000022976,72,92,62,97,60,39,54,52
ENSG00000100949,264,456,300,342,270,211,325,344
ENSG00000100796,790,964,969,797,649,421,570,540
ENSG00000140009,1,0,0,0,1,0,0,0
ENSG00000092036,57,42,80,62,42,25,20,17
ENSG00000139914,2,0,0,3,0,0,0,0
ENSG00000165762,0,0,0,0,0,0,0,0
ENSG00000165379,153,503,254,92,30,34,46,4
ENSG00000176299,0,0,0,0,0,0,0,0
ENSG00000169484,0,0,0,0,0,0,0,0
ENSG00000255804,0,0,0,0,2,0,0,0
ENSG00000176253,0,0,0,0,0,0,0,0
ENSG00000155249,0,0,0,0,0,0,0,0
ENSG00000169208,0,0,0,0,0,0,0,0
ENSG00000197734,0,0,0,0,0,0,1,0
ENSG00000258027,0,0,0,0,0,0,0,0
ENSG00000278184,0,0,0,0,0,0,0,0
ENSG00000174373,208,254,245,316,133,129,156,177
ENSG00000012983,1310,2252,1292,1723,1442,954,1269,1425
ENSG00000197102,7541,8432,7843,9127,5886,5370,6645,8852
ENSG00000100813,2242,2843,2752,2218,1758,1367,1849,1670
ENSG00000125954,0,0,0,0,0,0,0,0
ENSG00000139998,81,123,182,104,180,33,139,74
ENSG00000257365,85,151,109,111,93,63,106,70
ENSG00000272158,0,0,0,1,0,0,0,0
ENSG00000266531,0,0,0,0,0,0,0,0
ENSG00000259118,1,2,2,0,0,1,2,0
ENSG00000172590,651,897,653,961,671,302,429,513
ENSG00000196553,0,0,0,0,0,0,0,0
ENSG00000177108,0,1,0,0,1,0,0,0
ENSG00000269883,0,0,0,0,0,0,0,0
ENSG00000258552,0,0,0,0,0,0,0,0
ENSG00000201384,0,0,0,0,0,0,0,0
ENSG00000221754,0,0,0,0,0,0,0,0
ENSG00000100577,174,230,174,184,127,114,149,131
ENSG00000100580,313,714,452,656,412,197,273,359
ENSG00000258510,0,0,0,0,0,0,0,0
ENSG00000183828,39,27,54,49,50,48,60,36
ENSG00000258500,0,0,0,2,0,0,0,0
ENSG00000253075,0,0,0,0,0,0,0,0
ENSG00000259031,0,0,0,0,0,0,0,0
ENSG00000258576,0,0,0,0,0,1,0,0
ENSG00000240179,0,0,0,0,0,0,0,0
ENSG00000258038,0,0,8,0,0,0,11,0
ENSG00000257523,0,0,0,0,0,0,2,0
ENSG00000258028,0,0,2,0,0,0,2,0
ENSG00000252065,0,0,0,0,0,0,0,0
ENSG00000257522,0,2,0,11,2,0,2,13
ENSG00000258107,0,0,0,1,0,0,0,0
ENSG00000286040,0,3,0,4,2,2,1,7
ENSG00000212518,0,0,0,0,0,0,0,0
ENSG00000257120,0,0,0,0,0,0,0,0
ENSG00000252686,0,0,0,0,0,0,0,0
ENSG00000287142,0,0,1,0,0,0,1,0
ENSG00000259116,0,3,0,2,2,3,5,3
ENSG00000259160,0,0,0,0,0,0,0,0
ENSG00000165807,2,5,0,3,6,8,10,1
ENSG00000259076,0,0,0,0,0,0,0,0
ENSG00000259010,0,0,1,0,0,0,1,0
ENSG00000126822,110,95,233,255,63,21,91,106
ENSG00000070182,0,1,1,2,1,0,3,1
ENSG00000284269,0,0,0,0,0,0,0,0
ENSG00000009830,326,507,451,499,325,248,349,401
ENSG00000184394,0,0,0,0,0,0,0,0
ENSG00000221977,0,0,0,0,0,0,0,0
ENSG00000207952,0,0,0,0,0,0,0,0
ENSG00000184887,539,668,577,579,570,268,404,299
ENSG00000176198,0,0,0,0,0,0,0,0
ENSG00000240513,0,0,0,0,0,0,0,0
ENSG00000213867,4,3,5,5,0,0,1,3
ENSG00000100473,1,1,1,1,0,0,0,0
ENSG00000258525,1,0,1,0,0,0,1,0
ENSG00000196792,367,836,429,620,497,319,410,463
ENSG00000258886,0,0,0,0,0,0,0,0
ENSG00000258968,0,0,0,0,0,0,0,0
ENSG00000258640,0,0,0,0,0,0,0,0
ENSG00000207440,0,0,0,0,0,0,0,0
ENSG00000202402,0,0,0,0,0,0,0,0
ENSG00000257831,0,0,0,0,0,1,0,1
ENSG00000199291,0,0,0,0,0,0,0,0
ENSG00000072110,7058,9628,9864,11478,7602,4450,8623,8898
ENSG00000258814,0,0,0,0,0,0,0,0
ENSG00000259107,0,0,2,0,2,0,0,0
ENSG00000185070,731,1972,1819,734,369,708,1241,449
ENSG00000286333,0,0,0,0,0,0,0,0
ENSG00000273830,0,0,0,0,0,0,0,0
ENSG00000258871,0,0,0,0,0,0,0,0
ENSG00000285936,0,1,0,0,0,1,1,0
ENSG00000206751,0,0,0,0,0,0,0,0
ENSG00000176043,0,0,0,0,0,0,0,0
ENSG00000090060,2495,3667,3021,2703,2434,1452,2320,1968
ENSG00000258289,347,653,365,457,509,278,518,362
ENSG00000092208,95,87,128,97,36,34,55,64
ENSG00000205683,57,73,112,77,71,37,79,53
ENSG00000257115,0,0,0,0,0,0,0,0
ENSG00000196832,0,0,0,0,0,0,0,0
ENSG00000100836,238,292,278,244,155,137,169,166
ENSG00000100445,28,28,35,30,30,14,25,25
ENSG00000165553,0,0,0,0,0,0,1,0
ENSG00000169397,0,0,0,0,0,0,0,0
ENSG00000211780,0,0,0,0,0,0,0,0
ENSG00000211781,0,0,0,0,0,0,0,0
ENSG00000211782,0,0,0,0,0,0,0,0
ENSG00000211783,0,0,0,0,0,0,0,0
ENSG00000211784,0,0,0,0,0,0,0,0
ENSG00000256474,0,0,0,0,0,0,0,0
ENSG00000211785,0,0,0,0,0,0,0,0
ENSG00000211786,0,0,0,0,0,0,0,0
ENSG00000211787,0,0,0,0,0,0,0,0
ENSG00000211788,0,0,0,0,0,0,0,0
ENSG00000211789,0,0,0,0,0,0,0,0
ENSG00000211790,0,0,0,0,0,0,0,0
ENSG00000256379,0,0,0,0,0,0,0,0
ENSG00000211791,0,0,0,0,0,0,0,0
ENSG00000211792,0,0,0,0,0,0,0,0
ENSG00000211793,0,0,0,0,0,0,0,0
ENSG00000258482,0,0,0,0,0,0,0,0
ENSG00000258557,0,0,0,0,0,0,0,0
ENSG00000211794,0,0,0,0,0,0,0,0
ENSG00000211795,0,0,0,0,0,0,0,0
ENSG00000211796,0,0,0,0,0,0,0,0
ENSG00000211797,0,0,0,0,0,0,0,0
ENSG00000211798,0,0,0,0,0,0,0,0
ENSG00000211799,0,0,0,0,0,0,0,0
ENSG00000258705,2,0,0,0,0,0,0,0
ENSG00000211800,0,0,0,0,0,0,0,0
ENSG00000211801,0,0,0,0,0,0,0,0
ENSG00000276428,0,0,0,0,0,0,0,0
ENSG00000211802,0,0,0,0,0,0,0,0
ENSG00000211803,0,0,0,0,0,0,0,0
ENSG00000211804,0,0,0,0,0,0,0,0
ENSG00000211805,0,0,0,0,0,0,0,0
ENSG00000211806,0,0,0,0,0,0,0,0
ENSG00000211807,0,0,0,0,0,0,0,0
ENSG00000211808,0,0,0,0,0,0,0,0
ENSG00000211809,0,0,0,0,0,0,0,0
ENSG00000258835,0,0,0,0,0,0,0,0
ENSG00000211810,0,0,0,0,0,0,0,0
ENSG00000259092,0,0,0,0,0,0,0,0
ENSG00000249048,0,0,0,0,0,0,0,0
ENSG00000258905,0,0,0,0,0,0,0,0
ENSG00000258812,0,0,0,0,0,0,0,0
ENSG00000211812,0,0,0,0,0,0,0,0
ENSG00000211813,0,0,0,0,0,0,0,0
ENSG00000211814,0,0,0,0,0,0,0,0
ENSG00000211815,0,0,0,0,0,0,0,0
ENSG00000259068,0,0,0,0,0,0,0,0
ENSG00000211816,0,0,0,0,0,0,0,0
ENSG00000211817,0,0,0,0,0,0,0,0
ENSG00000211818,0,0,0,0,1,0,1,0
ENSG00000211819,0,0,0,0,0,0,0,0
ENSG00000211820,0,0,0,0,0,0,0,0
ENSG00000211896,0,0,0,0,0,0,0,0
ENSG00000211897,0,0,0,0,0,0,0,0
ENSG00000270371,0,0,0,0,0,0,0,0
ENSG00000211898,0,0,0,0,0,0,0,0
ENSG00000211899,0,0,0,0,0,0,0,0
ENSG00000265612,0,0,0,0,0,0,0,0
ENSG00000264024,0,0,0,0,0,0,0,0
ENSG00000263413,0,0,0,0,0,0,0,0
ENSG00000264781,0,0,0,0,0,0,0,0
ENSG00000211900,0,0,0,0,0,0,0,0
ENSG00000237111,0,0,0,0,0,0,0,0
ENSG00000242472,0,0,0,0,0,0,0,0
ENSG00000240041,0,0,0,0,0,0,0,0
ENSG00000242887,0,0,0,0,0,0,0,0
ENSG00000237547,0,0,0,0,0,0,0,0
ENSG00000211904,0,0,0,0,0,0,0,0
ENSG00000211905,0,0,0,0,0,0,0,0
ENSG00000236597,0,0,0,0,0,0,0,0
ENSG00000227335,0,0,0,0,0,0,0,0
ENSG00000211907,0,0,0,0,0,0,0,0
ENSG00000225825,0,0,0,0,0,0,0,0
ENSG00000211909,0,0,0,0,0,0,0,0
ENSG00000227196,0,0,0,0,0,0,0,0
ENSG00000211911,0,0,0,0,0,0,0,0
ENSG00000211912,0,0,0,0,0,0,0,0
ENSG00000244620,0,0,0,0,0,0,0,0
ENSG00000237020,0,0,0,0,0,0,0,0
ENSG00000211914,0,0,0,0,0,0,0,0
ENSG00000211915,0,0,0,0,0,0,0,0
ENSG00000227800,0,0,0,0,0,0,0,0
ENSG00000211917,0,0,0,0,0,0,0,0
ENSG00000211918,0,0,0,0,0,0,0,0
ENSG00000227108,0,0,0,0,0,0,0,0
ENSG00000211920,0,0,0,0,0,0,0,0
ENSG00000211921,0,0,0,0,0,0,0,0
ENSG00000232543,0,0,0,0,0,0,0,0
ENSG00000211925,0,0,0,0,0,0,0,0
ENSG00000237197,0,0,0,0,0,0,0,0
ENSG00000228131,0,0,0,0,0,0,0,0
ENSG00000211928,0,0,0,0,0,0,0,0
ENSG00000233655,0,0,0,0,0,0,0,0
ENSG00000211930,0,0,0,0,0,0,0,0
ENSG00000211931,0,0,0,0,0,0,0,0
ENSG00000236170,0,0,0,0,0,0,0,0
ENSG00000211933,0,0,0,0,0,0,0,0
ENSG00000254279,0,0,0,0,0,0,0,0
ENSG00000225200,22,17,23,25,11,10,13,14
ENSG00000211934,0,0,0,0,0,0,0,0
ENSG00000253780,0,0,0,0,0,0,0,0
ENSG00000211935,0,0,0,0,0,0,0,0
ENSG00000276775,0,0,0,0,0,0,0,0
ENSG00000282122,0,0,0,0,0,0,0,0
ENSG00000211937,0,0,0,0,0,0,0,0
ENSG00000253387,0,0,0,0,0,0,0,0
ENSG00000254053,0,0,0,0,0,0,0,0
ENSG00000253763,0,0,0,0,0,0,0,0
ENSG00000211938,0,0,0,0,0,0,0,0
ENSG00000199480,0,0,0,0,0,0,0,0
ENSG00000254329,0,0,0,0,0,0,0,0
ENSG00000211970,0,0,0,0,0,0,0,0
ENSG00000253132,0,0,0,0,0,0,0,0
ENSG00000253747,0,0,0,0,0,0,0,0
ENSG00000253936,0,0,0,0,0,0,0,0
ENSG00000223648,0,0,0,0,0,0,0,0
ENSG00000253209,0,0,0,0,0,0,0,0
ENSG00000253169,0,0,0,0,0,0,0,0
ENSG00000211972,0,0,0,0,0,0,0,0
ENSG00000253274,0,0,0,0,0,0,0,0
ENSG00000223506,0,0,0,0,0,0,0,0
ENSG00000253820,0,0,0,0,0,0,0,0
ENSG00000254036,0,0,0,0,0,0,0,0
ENSG00000253635,0,0,0,0,0,0,0,0
ENSG00000254052,0,0,0,0,0,0,0,0
ENSG00000253703,0,0,0,0,0,0,0,0
ENSG00000211973,0,0,0,0,0,0,0,0
ENSG00000211974,0,0,0,0,0,0,0,0
ENSG00000282600,0,0,0,0,0,0,0,0
ENSG00000281990,0,0,0,0,0,0,0,0
ENSG00000283571,0,0,0,0,0,0,0,0
ENSG00000280411,0,0,0,0,0,0,0,0
ENSG00000274576,0,0,0,0,0,0,0,0
ENSG00000254056,0,0,0,0,0,0,0,0
ENSG00000225698,0,0,0,0,0,0,0,0
ENSG00000211976,0,0,0,0,0,0,0,0
ENSG00000224650,0,0,1,0,0,0,0,0
ENSG00000254134,0,0,0,0,0,0,0,0
ENSG00000254176,0,0,0,0,0,0,0,0
ENSG00000253247,0,0,0,0,0,0,0,0
ENSG00000253310,0,0,0,0,0,0,0,0
ENSG00000265929,0,0,0,0,0,0,0,0
